Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Direction
1553983203507,-21325.888671875,-15444.18359375,0,0,0,0,-54921.72265625,-19691.126953125,Rest
1553983203507,-21327.251953125,-15444.8759765625,0,0,0,0,-54905.828125,-19683.974609375,Rest
1553983203507,-21325.84375,-15443.1103515625,0,0,0,0,-54920.46875,-19687.68359375,Rest
1553983203507,-21327.744140625,-15445.30078125,0,0,0,0,-54938.08203125,-19693.427734375,Rest
1553983203507,-21326.826171875,-15444.294921875,0,0,0,0,-54920.58203125,-19684.3984375,Rest
1553983203508,-21321.193359375,-15437.0302734375,0,0,0,0,-54895.14453125,-19674.138671875,Rest
1553983203508,-21318.958984375,-15432.8955078125,0,0,0,0,-54905.359375,-19680.888671875,Rest
1553983203508,-21317.05859375,-15430.056640625,0,0,0,0,-54924.359375,-19688.109375,Rest
1553983203509,-21314.421875,-15426.9951171875,0,0,0,0,-54912.84765625,-19682.96875,Rest
1553983203509,-21309.302734375,-15422.390625,0,0,0,0,-54888.484375,-19673.9375,Rest
1553983203538,-21304.2734375,-15417.5849609375,0,0,0,0,-54891.5234375,-19676.330078125,Rest
1553983203539,-21301.48046875,-15414.857421875,0,0,0,0,-54910.87890625,-19683.2578125,Rest
1553983203539,-21303.982421875,-15416.82421875,0,0,0,0,-54907.90625,-19682.05078125,Rest
1553983203540,-21306.509765625,-15420.177734375,0,0,0,0,-54887.14453125,-19675.279296875,Rest
1553983203540,-21310.173828125,-15423.2392578125,0,0,0,0,-54890.94140625,-19679.32421875,Rest
1553983203541,-21314.66796875,-15426.5927734375,0,0,0,0,-54916.3125,-19689.6953125,Rest
1553983203541,-21314.935546875,-15425.67578125,0,0,0,0,-54917.4296875,-19687.326171875,Rest
1553983203542,-21312.09765625,-15425.3857421875,0,0,0,0,-54893.84765625,-19675.435546875,Rest
1553983203543,-21308.7890625,-15423.619140625,0,0,0,0,-54886.18359375,-19671.166015625,Rest
1553983203544,-21304.474609375,-15419.2607421875,0,0,0,0,-54903.68359375,-19675.546875,Rest
1553983203605,-21316.9921875,-15428.5146484375,0,0,0,0,-54875.72265625,-19654.826171875,Rest
1553983203606,-21312.431640625,-15423.396484375,0,0,0,0,-54884.28125,-19658.939453125,Rest
1553983203606,-21313.103515625,-15423.8203125,0,0,0,0,-54910.12109375,-19672.150390625,Rest
