Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Direction
1553275573885,0,0,0,0,0,0,0,17089.5625,Rest
1553275573885,0,0,0,0,0,0,0,17089.5625,Rest
1553275573885,0,0,0,0,0,0,0,17177.337890625,Rest
1553275573885,0,0,0,0,0,0,0,17177.337890625,Rest
1553275573885,0,0,0,0,0,0,0,17028.20703125,Rest
1553275573885,0,0,0,0,0,0,0,17028.20703125,Rest
1553275573886,0,0,0,0,0,0,0,16890.564453125,Rest
1553275573886,0,0,0,0,0,0,0,16890.564453125,Rest
1553275573886,0,0,0,0,0,0,0,17056.369140625,Rest
1553275573886,0,0,0,0,0,0,0,17056.369140625,Rest
1553275573886,0,0,0,0,0,0,0,17189.8984375,Rest
1553275573886,0,0,0,0,0,0,0,17189.8984375,Rest
1553275573886,0,0,0,0,0,0,0,17063.1875,Rest
1553275573886,0,0,0,0,0,0,0,17063.1875,Rest
1553275573887,0,0,0,0,0,0,0,16893.470703125,Rest
1553275573887,0,0,0,0,0,0,0,16893.470703125,Rest
1553275573887,0,0,0,0,0,0,0,17019.109375,Rest
1553275573887,0,0,0,0,0,0,0,17019.109375,Rest
1553275573887,0,0,0,0,0,0,0,17193.20703125,Rest
1553275573887,0,0,0,0,0,0,0,17193.20703125,Rest
1553275573921,0,0,0,0,0,0,0,17109.455078125,Rest
1553275573922,0,0,0,0,0,0,0,17109.455078125,Rest
1553275573922,0,0,0,0,0,0,0,16926.505859375,Rest
1553275573922,0,0,0,0,0,0,0,16926.505859375,Rest
1553275573922,0,0,0,0,0,0,0,16992.689453125,Rest
1553275573922,0,0,0,0,0,0,0,16992.689453125,Rest
1553275573922,0,0,0,0,0,0,0,17195.44140625,Rest
1553275573923,0,0,0,0,0,0,0,17109.455078125,Rest
1553275573923,0,0,0,0,0,0,0,17147.765625,Rest
1553275573923,0,0,0,0,0,0,0,17195.44140625,Rest
1553275573923,0,0,0,0,0,0,0,16926.505859375,Rest
1553275573923,0,0,0,0,0,0,0,16951.00390625,Rest
1553275573923,0,0,0,0,0,0,0,17147.765625,Rest
1553275573923,0,0,0,0,0,0,0,16992.689453125,Rest
1553275573923,0,0,0,0,0,0,0,16952.12109375,Rest
1553275573923,0,0,0,0,0,0,0,16951.00390625,Rest
1553275573924,0,0,0,0,0,0,0,17195.44140625,Rest
1553275573924,0,0,0,0,0,0,0,17167.45703125,Rest
1553275573924,0,0,0,0,0,0,0,16952.12109375,Rest
1553275573924,0,0,0,0,0,0,0,17147.765625,Rest
1553275573924,0,0,0,0,0,0,0,17161.1328125,Rest
1553275573924,0,0,0,0,0,0,0,17167.45703125,Rest
1553275573924,0,0,0,0,0,0,0,16951.00390625,Rest
1553275573924,0,0,0,0,0,0,0,16976.796875,Rest
1553275573924,0,0,0,0,0,0,0,17161.1328125,Rest
1553275573924,0,0,0,0,0,0,0,16952.12109375,Rest
1553275573925,0,0,0,0,0,0,0,17167.45703125,Rest
1553275573925,0,0,0,0,0,0,0,16976.796875,Rest
1553275573925,0,0,0,0,0,0,0,17161.1328125,Rest
1553275573925,0,0,0,0,0,0,0,16976.796875,Rest
1553275573955,0,0,0,0,0,0,0,16922.236328125,Rest
1553275573955,0,0,0,0,0,0,0,16922.236328125,Rest
1553275573956,0,0,0,0,0,0,0,17135.71875,Rest
1553275573956,0,0,0,0,0,0,0,17135.71875,Rest
1553275573956,0,0,0,0,0,0,0,17184.333984375,Rest
1553275573956,0,0,0,0,0,0,0,17184.333984375,Rest
1553275573956,0,0,0,0,0,0,0,17011.48828125,Rest
1553275573956,0,0,0,0,0,0,0,17011.48828125,Rest
1553275573956,0,0,0,0,0,0,0,16905.78515625,Rest
1553275573956,0,0,0,0,0,0,0,16905.78515625,Rest
1553275573956,0,0,0,0,0,0,0,17103.46484375,Rest
1553275573956,0,0,0,0,0,0,0,17103.46484375,Rest
1553275573956,0,0,0,0,0,0,0,17197.587890625,Rest
1553275573956,0,0,0,0,0,0,0,17044.322265625,Rest
1553275573957,0,0,0,0,0,0,0,17197.587890625,Rest
1553275573957,0,0,0,0,0,0,0,16896.173828125,Rest
1553275573957,0,0,0,0,0,0,0,17054.58203125,Rest
1553275573957,0,0,0,0,0,0,0,17044.322265625,Rest
1553275573957,0,0,0,0,0,0,0,16896.173828125,Rest
1553275573957,0,0,0,0,0,0,0,17054.58203125,Rest
1553275573993,0,0,0,0,0,0,0,17196.849609375,Rest
1553275573993,0,0,0,0,0,0,0,17196.849609375,Rest
1553275573994,0,0,0,0,0,0,0,17079.81640625,Rest
1553275573994,0,0,0,0,0,0,0,16905.361328125,Rest
1553275573994,0,0,0,0,0,0,0,17020.49609375,Rest
1553275573994,0,0,0,0,0,0,0,17079.81640625,Rest
1553275573995,0,0,0,0,0,0,0,17204.13671875,Rest
1553275573995,0,0,0,0,0,0,0,17120.787109375,Rest
1553275573995,0,0,0,0,0,0,0,16905.361328125,Rest
1553275573995,0,0,0,0,0,0,0,16931.46875,Rest
1553275573995,0,0,0,0,0,0,0,17020.49609375,Rest
1553275573995,0,0,0,0,0,0,0,17204.13671875,Rest
1553275573995,0,0,0,0,0,0,0,16986.677734375,Rest
1553275573995,0,0,0,0,0,0,0,17195.486328125,Rest
1553275573995,0,0,0,0,0,0,0,17120.787109375,Rest
1553275573996,0,0,0,0,0,0,0,16931.46875,Rest
1553275573996,0,0,0,0,0,0,0,17156.884765625,Rest
1553275573996,0,0,0,0,0,0,0,16986.677734375,Rest
1553275573996,0,0,0,0,0,0,0,17195.486328125,Rest
1553275573996,0,0,0,0,0,0,0,17156.884765625,Rest
1553275574028,0,0,0,0,0,0,0,16964.16796875,Rest
1553275574028,0,0,0,0,0,0,0,16964.16796875,Rest
1553275574029,0,0,0,0,0,0,0,16964.16796875,Rest
1553275574029,0,0,0,0,0,0,0,16964.16796875,Rest
1553275574029,0,0,0,0,0,0,0,16955.048828125,Rest
1553275574029,0,0,0,0,0,0,0,16955.048828125,Rest
1553275574029,0,0,0,0,0,0,0,16955.048828125,Rest
1553275574029,0,0,0,0,0,0,0,16955.048828125,Rest
1553275574029,0,0,0,0,0,0,0,17172.28515625,Rest
1553275574029,0,0,0,0,0,0,0,17172.28515625,Rest
1553275574030,0,0,0,0,0,0,0,17172.28515625,Rest
1553275574030,0,0,0,0,0,0,0,17179.6171875,Rest
