Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Direction
1553274420271,0,0,0,0,0,0,0,9149.462890625,Rest
1553274420271,0,0,0,0,0,0,0,9149.462890625,Rest
1553274420272,0,0,0,0,0,0,0,9073.1982421875,Rest
1553274420272,0,0,0,0,0,0,0,9225.525390625,Rest
1553274420272,0,0,0,0,0,0,0,9149.462890625,Rest
1553274420273,0,0,0,0,0,0,0,9073.1982421875,Rest
1553274420273,0,0,0,0,0,0,0,9225.525390625,Rest
1553274420273,0,0,0,0,0,0,0,9073.1982421875,Rest
1553274420274,0,0,0,0,0,0,0,9225.525390625,Rest
1553274420274,0,0,0,0,0,0,0,9305.3212890625,Rest
1553274420274,0,0,0,0,0,0,0,9180.8671875,Rest
1553274420274,0,0,0,0,0,0,0,9305.3212890625,Rest
1553274420274,0,0,0,0,0,0,0,9070.0244140625,Rest
1553274420275,0,0,0,0,0,0,0,9180.8671875,Rest
1553274420275,0,0,0,0,0,0,0,9070.0244140625,Rest
1553274420275,0,0,0,0,0,0,0,9204.068359375,Rest
1553274420276,0,0,0,0,0,0,0,9204.068359375,Rest
1553274420276,0,0,0,0,0,0,0,9316.7880859375,Rest
1553274420276,0,0,0,0,0,0,0,9217.92578125,Rest
1553274420276,0,0,0,0,0,0,0,9316.7880859375,Rest
1553274420276,0,0,0,0,0,0,0,9217.92578125,Rest
1553274420276,0,0,0,0,0,0,0,9071.1650390625,Rest
1553274420276,0,0,0,0,0,0,0,9071.1650390625,Rest
1553274420277,0,0,0,0,0,0,0,9305.3212890625,Rest
1553274420277,0,0,0,0,0,0,0,9180.8671875,Rest
1553274420277,0,0,0,0,0,0,0,9070.0244140625,Rest
1553274420277,0,0,0,0,0,0,0,9204.068359375,Rest
1553274420279,0,0,0,0,0,0,0,9316.7880859375,Rest
1553274420279,0,0,0,0,0,0,0,9217.92578125,Rest
1553274420279,0,0,0,0,0,0,0,9071.1650390625,Rest
1553274420307,0,0,0,0,0,0,0,9169.4677734375,Rest
1553274420307,0,0,0,0,0,0,0,9169.4677734375,Rest
1553274420307,0,0,0,0,0,0,0,9313.14453125,Rest
1553274420307,0,0,0,0,0,0,0,9313.14453125,Rest
1553274420307,0,0,0,0,0,0,0,9248.4365234375,Rest
1553274420307,0,0,0,0,0,0,0,9248.4365234375,Rest
1553274420307,0,0,0,0,0,0,0,9087.0791015625,Rest
1553274420307,0,0,0,0,0,0,0,9087.0791015625,Rest
1553274420307,0,0,0,0,0,0,0,9169.4677734375,Rest
1553274420307,0,0,0,0,0,0,0,9133.8388671875,Rest
1553274420307,0,0,0,0,0,0,0,9313.14453125,Rest
1553274420307,0,0,0,0,0,0,0,9298.6162109375,Rest
1553274420307,0,0,0,0,0,0,0,9133.8388671875,Rest
1553274420307,0,0,0,0,0,0,0,9248.4365234375,Rest
1553274420307,0,0,0,0,0,0,0,9275.50390625,Rest
1553274420308,0,0,0,0,0,0,0,9298.6162109375,Rest
1553274420308,0,0,0,0,0,0,0,9107.93359375,Rest
1553274420308,0,0,0,0,0,0,0,9087.0791015625,Rest
1553274420308,0,0,0,0,0,0,0,9275.50390625,Rest
1553274420308,0,0,0,0,0,0,0,9114.2587890625,Rest
1553274420308,0,0,0,0,0,0,0,9133.8388671875,Rest
1553274420308,0,0,0,0,0,0,0,9107.93359375,Rest
1553274420308,0,0,0,0,0,0,0,9282.1650390625,Rest
1553274420308,0,0,0,0,0,0,0,9298.6162109375,Rest
1553274420308,0,0,0,0,0,0,0,9114.2587890625,Rest
1553274420308,0,0,0,0,0,0,0,9275.50390625,Rest
1553274420308,0,0,0,0,0,0,0,9282.1650390625,Rest
1553274420308,0,0,0,0,0,0,0,9107.93359375,Rest
1553274420308,0,0,0,0,0,0,0,9114.2587890625,Rest
1553274420308,0,0,0,0,0,0,0,9282.1650390625,Rest
1553274420412,0,0,0,0,0,0,0,9288.021484375,Rest
1553274420412,0,0,0,0,0,0,0,9127.87109375,Rest
1553274420412,0,0,0,0,0,0,0,9084.3740234375,Rest
1553274420413,0,0,0,0,0,0,0,9252.0576171875,Rest
1553274420413,0,0,0,0,0,0,0,9288.021484375,Rest
1553274420413,0,0,0,0,0,0,0,9300.0244140625,Rest
1553274420413,0,0,0,0,0,0,0,9127.87109375,Rest
1553274420413,0,0,0,0,0,0,0,9154.24609375,Rest
1553274420413,0,0,0,0,0,0,0,9084.3740234375,Rest
1553274420414,0,0,0,0,0,0,0,9252.0576171875,Rest
1553274420414,0,0,0,0,0,0,0,9065.8896484375,Rest
1553274420414,0,0,0,0,0,0,0,9300.0244140625,Rest
1553274420414,0,0,0,0,0,0,0,9219.177734375,Rest
1553274420415,0,0,0,0,0,0,0,9154.24609375,Rest
1553274420415,0,0,0,0,0,0,0,9307.0205078125,Rest
1553274420415,0,0,0,0,0,0,0,9182.9228515625,Rest
1553274420415,0,0,0,0,0,0,0,9065.8896484375,Rest
1553274420415,0,0,0,0,0,0,0,9219.177734375,Rest
1553274420415,0,0,0,0,0,0,0,9307.0205078125,Rest
1553274420416,0,0,0,0,0,0,0,9182.9228515625,Rest
1553274420449,0,0,0,0,0,0,0,9061.6201171875,Rest
1553274420449,0,0,0,0,0,0,0,9061.6201171875,Rest
1553274420450,0,0,0,0,0,0,0,9190.03125,Rest
1553274420450,0,0,0,0,0,0,0,9315.7373046875,Rest
1553274420450,0,0,0,0,0,0,0,9190.03125,Rest
1553274420450,0,0,0,0,0,0,0,9226.732421875,Rest
1553274420451,0,0,0,0,0,0,0,9315.7373046875,Rest
1553274420451,0,0,0,0,0,0,0,9080.552734375,Rest
1553274420451,0,0,0,0,0,0,0,9171.9931640625,Rest
1553274420451,0,0,0,0,0,0,0,9226.732421875,Rest
1553274420451,0,0,0,0,0,0,0,9061.6201171875,Rest
1553274420451,0,0,0,0,0,0,0,9318.3525390625,Rest
1553274420451,0,0,0,0,0,0,0,9080.552734375,Rest
1553274420452,0,0,0,0,0,0,0,9190.03125,Rest
1553274420452,0,0,0,0,0,0,0,9254.44921875,Rest
1553274420452,0,0,0,0,0,0,0,9171.9931640625,Rest
1553274420452,0,0,0,0,0,0,0,9315.7373046875,Rest
1553274420452,0,0,0,0,0,0,0,9091.8173828125,Rest
1553274420452,0,0,0,0,0,0,0,9318.3525390625,Rest
1553274420452,0,0,0,0,0,0,0,9226.732421875,Rest
1553274420452,0,0,0,0,0,0,0,9138.80078125,Rest
1553274420452,0,0,0,0,0,0,0,9254.44921875,Rest
1553274420452,0,0,0,0,0,0,0,9080.552734375,Rest
1553274420452,0,0,0,0,0,0,0,9091.8173828125,Rest
1553274420453,0,0,0,0,0,0,0,9171.9931640625,Rest
1553274420453,0,0,0,0,0,0,0,9138.80078125,Rest
1553274420454,0,0,0,0,0,0,0,9318.3525390625,Rest
1553274420454,0,0,0,0,0,0,0,9254.44921875,Rest
1553274420454,0,0,0,0,0,0,0,9091.8173828125,Rest
1553274420454,0,0,0,0,0,0,0,9138.80078125,Rest
1553274420486,0,0,0,0,0,0,0,9301.677734375,Rest
1553274420486,0,0,0,0,0,0,0,9301.677734375,Rest
1553274420486,0,0,0,0,0,0,0,9301.677734375,Rest
1553274420486,0,0,0,0,0,0,0,9269.357421875,Rest
1553274420486,0,0,0,0,0,0,0,9269.357421875,Rest
1553274420486,0,0,0,0,0,0,0,9100.84765625,Rest
1553274420487,0,0,0,0,0,0,0,9269.357421875,Rest
1553274420487,0,0,0,0,0,0,0,9099.9091796875,Rest
1553274420487,0,0,0,0,0,0,0,9100.84765625,Rest
1553274420487,0,0,0,0,0,0,0,9100.84765625,Rest
1553274420487,0,0,0,0,0,0,0,9276.15234375,Rest
1553274420487,0,0,0,0,0,0,0,9099.9091796875,Rest
1553274420487,0,0,0,0,0,0,0,9099.9091796875,Rest
1553274420487,0,0,0,0,0,0,0,9290.8154296875,Rest
1553274420487,0,0,0,0,0,0,0,9276.15234375,Rest
1553274420487,0,0,0,0,0,0,0,9130.1064453125,Rest
1553274420487,0,0,0,0,0,0,0,9080.75390625,Rest
1553274420487,0,0,0,0,0,0,0,9290.8154296875,Rest
1553274420488,0,0,0,0,0,0,0,9276.15234375,Rest
1553274420488,0,0,0,0,0,0,0,9130.1064453125,Rest
1553274420488,0,0,0,0,0,0,0,9251.9677734375,Rest
1553274420488,0,0,0,0,0,0,0,9290.8154296875,Rest
1553274420488,0,0,0,0,0,0,0,9302.5947265625,Rest
1553274420488,0,0,0,0,0,0,0,9130.1064453125,Rest
1553274420488,0,0,0,0,0,0,0,9080.75390625,Rest
1553274420488,0,0,0,0,0,0,0,9251.9677734375,Rest
1553274420488,0,0,0,0,0,0,0,9080.75390625,Rest
1553274420489,0,0,0,0,0,0,0,9251.9677734375,Rest
1553274420489,0,0,0,0,0,0,0,9302.5947265625,Rest
1553274420489,0,0,0,0,0,0,0,9302.5947265625,Rest
1553274420520,0,0,0,0,0,0,0,9158.716796875,Rest
1553274420520,0,0,0,0,0,0,0,9158.716796875,Rest
1553274420520,0,0,0,0,0,0,0,9158.716796875,Rest
1553274420521,0,0,0,0,0,0,0,9062.73828125,Rest
1553274420521,0,0,0,0,0,0,0,9062.73828125,Rest
1553274420521,0,0,0,0,0,0,0,9212.8974609375,Rest
1553274420521,0,0,0,0,0,0,0,9212.8974609375,Rest
1553274420521,0,0,0,0,0,0,0,9305.388671875,Rest
1553274420521,0,0,0,0,0,0,0,9305.388671875,Rest
1553274420521,0,0,0,0,0,0,0,9062.73828125,Rest
1553274420521,0,0,0,0,0,0,0,9195.2392578125,Rest
1553274420521,0,0,0,0,0,0,0,9195.2392578125,Rest
1553274420521,0,0,0,0,0,0,0,9075.9921875,Rest
1553274420521,0,0,0,0,0,0,0,9075.9921875,Rest
1553274420521,0,0,0,0,0,0,0,9212.8974609375,Rest
1553274420521,0,0,0,0,0,0,0,9204.9169921875,Rest
1553274420521,0,0,0,0,0,0,0,9204.9169921875,Rest
1553274420521,0,0,0,0,0,0,0,9305.388671875,Rest
1553274420522,0,0,0,0,0,0,0,9330.7802734375,Rest
1553274420522,0,0,0,0,0,0,0,9330.7802734375,Rest
1553274420522,0,0,0,0,0,0,0,9195.2392578125,Rest
1553274420522,0,0,0,0,0,0,0,9239.96484375,Rest
1553274420522,0,0,0,0,0,0,0,9239.96484375,Rest
1553274420522,0,0,0,0,0,0,0,9075.9921875,Rest
1553274420522,0,0,0,0,0,0,0,9086.1845703125,Rest
1553274420522,0,0,0,0,0,0,0,9086.1845703125,Rest
1553274420522,0,0,0,0,0,0,0,9204.9169921875,Rest
1553274420522,0,0,0,0,0,0,0,9330.7802734375,Rest
1553274420522,0,0,0,0,0,0,0,9239.96484375,Rest
1553274420523,0,0,0,0,0,0,0,9086.1845703125,Rest
1553274420557,0,0,0,0,0,0,0,9167.6123046875,Rest
1553274420557,0,0,0,0,0,0,0,9167.6123046875,Rest
1553274420558,0,0,0,0,0,0,0,9167.6123046875,Rest
1553274420558,0,0,0,0,0,0,0,9316.318359375,Rest
1553274420558,0,0,0,0,0,0,0,9316.318359375,Rest
1553274420558,0,0,0,0,0,0,0,9316.318359375,Rest
1553274420558,0,0,0,0,0,0,0,9260.9755859375,Rest
1553274420558,0,0,0,0,0,0,0,9260.9755859375,Rest
1553274420558,0,0,0,0,0,0,0,9093.1806640625,Rest
1553274420559,0,0,0,0,0,0,0,9260.9755859375,Rest
1553274420559,0,0,0,0,0,0,0,9093.1806640625,Rest
1553274420559,0,0,0,0,0,0,0,9128.0048828125,Rest
1553274420559,0,0,0,0,0,0,0,9093.1806640625,Rest
1553274420559,0,0,0,0,0,0,0,9128.0048828125,Rest
1553274420559,0,0,0,0,0,0,0,9295.93359375,Rest
1553274420559,0,0,0,0,0,0,0,9128.0048828125,Rest
1553274420559,0,0,0,0,0,0,0,9281.3603515625,Rest
1553274420560,0,0,0,0,0,0,0,9295.93359375,Rest
1553274420560,0,0,0,0,0,0,0,9295.93359375,Rest
1553274420560,0,0,0,0,0,0,0,9117.052734375,Rest
1553274420560,0,0,0,0,0,0,0,9281.3603515625,Rest
1553274420560,0,0,0,0,0,0,0,9281.3603515625,Rest
1553274420560,0,0,0,0,0,0,0,9104.9384765625,Rest
1553274420560,0,0,0,0,0,0,0,9117.052734375,Rest
1553274420560,0,0,0,0,0,0,0,9117.052734375,Rest
1553274420561,0,0,0,0,0,0,0,9278.119140625,Rest
1553274420561,0,0,0,0,0,0,0,9104.9384765625,Rest
1553274420561,0,0,0,0,0,0,0,9104.9384765625,Rest
1553274420561,0,0,0,0,0,0,0,9278.119140625,Rest
1553274420561,0,0,0,0,0,0,0,9278.119140625,Rest
1553274420595,0,0,0,0,0,0,0,9298.5712890625,Rest
1553274420595,0,0,0,0,0,0,0,9298.5712890625,Rest
1553274420595,0,0,0,0,0,0,0,9298.5712890625,Rest
1553274420596,0,0,0,0,0,0,0,9150.1552734375,Rest
1553274420596,0,0,0,0,0,0,0,9150.1552734375,Rest
1553274420596,0,0,0,0,0,0,0,9097.2490234375,Rest
1553274420596,0,0,0,0,0,0,0,9097.2490234375,Rest
1553274420596,0,0,0,0,0,0,0,9150.1552734375,Rest
1553274420596,0,0,0,0,0,0,0,9267.1669921875,Rest
1553274420596,0,0,0,0,0,0,0,9267.1669921875,Rest
1553274420596,0,0,0,0,0,0,0,9326.2431640625,Rest
1553274420596,0,0,0,0,0,0,0,9097.2490234375,Rest
1553274420596,0,0,0,0,0,0,0,9183.8173828125,Rest
1553274420596,0,0,0,0,0,0,0,9326.2431640625,Rest
1553274420596,0,0,0,0,0,0,0,9267.1669921875,Rest
1553274420596,0,0,0,0,0,0,0,9084.1513671875,Rest
1553274420596,0,0,0,0,0,0,0,9326.2431640625,Rest
1553274420597,0,0,0,0,0,0,0,9183.8173828125,Rest
1553274420597,0,0,0,0,0,0,0,9236.3662109375,Rest
1553274420597,0,0,0,0,0,0,0,9183.8173828125,Rest
1553274420597,0,0,0,0,0,0,0,9084.1513671875,Rest
1553274420597,0,0,0,0,0,0,0,9335.25,Rest
1553274420597,0,0,0,0,0,0,0,9084.1513671875,Rest
1553274420597,0,0,0,0,0,0,0,9236.3662109375,Rest
1553274420597,0,0,0,0,0,0,0,9226.375,Rest
1553274420597,0,0,0,0,0,0,0,9335.25,Rest
1553274420597,0,0,0,0,0,0,0,9236.3662109375,Rest
1553274420597,0,0,0,0,0,0,0,9335.25,Rest
1553274420597,0,0,0,0,0,0,0,9226.375,Rest
1553274420597,0,0,0,0,0,0,0,9226.375,Rest
1553274420633,0,0,0,0,0,0,0,9094.701171875,Rest
1553274420633,0,0,0,0,0,0,0,9094.701171875,Rest
1553274420634,0,0,0,0,0,0,0,9094.701171875,Rest
1553274420634,0,0,0,0,0,0,0,9212.5166015625,Rest
1553274420634,0,0,0,0,0,0,0,9212.5166015625,Rest
1553274420634,0,0,0,0,0,0,0,9212.5166015625,Rest
1553274420634,0,0,0,0,0,0,0,9340.369140625,Rest
1553274420634,0,0,0,0,0,0,0,9340.369140625,Rest
1553274420634,0,0,0,0,0,0,0,9340.369140625,Rest
1553274420634,0,0,0,0,0,0,0,9254.8740234375,Rest
1553274420634,0,0,0,0,0,0,0,9254.8740234375,Rest
1553274420634,0,0,0,0,0,0,0,9254.8740234375,Rest
1553274420635,0,0,0,0,0,0,0,9097.9423828125,Rest
1553274420635,0,0,0,0,0,0,0,9097.9423828125,Rest
1553274420635,0,0,0,0,0,0,0,9097.9423828125,Rest
1553274420635,0,0,0,0,0,0,0,9174.7421875,Rest
1553274420635,0,0,0,0,0,0,0,9174.7421875,Rest
1553274420635,0,0,0,0,0,0,0,9330.6455078125,Rest
1553274420635,0,0,0,0,0,0,0,9330.6455078125,Rest
1553274420636,0,0,0,0,0,0,0,9174.7421875,Rest
1553274420636,0,0,0,0,0,0,0,9276.2861328125,Rest
1553274420636,0,0,0,0,0,0,0,9276.2861328125,Rest
1553274420636,0,0,0,0,0,0,0,9330.6455078125,Rest
1553274420636,0,0,0,0,0,0,0,9106.9501953125,Rest
1553274420636,0,0,0,0,0,0,0,9106.9501953125,Rest
1553274420636,0,0,0,0,0,0,0,9131.134765625,Rest
1553274420636,0,0,0,0,0,0,0,9276.2861328125,Rest
1553274420636,0,0,0,0,0,0,0,9131.134765625,Rest
1553274420636,0,0,0,0,0,0,0,9106.9501953125,Rest
1553274420636,0,0,0,0,0,0,0,9131.134765625,Rest
1553274420668,0,0,0,0,0,0,0,9296.73828125,Rest
1553274420668,0,0,0,0,0,0,0,9296.73828125,Rest
1553274420668,0,0,0,0,0,0,0,9280.01953125,Rest
1553274420668,0,0,0,0,0,0,0,9280.01953125,Rest
1553274420668,0,0,0,0,0,0,0,9110.705078125,Rest
1553274420668,0,0,0,0,0,0,0,9091.2587890625,Rest
1553274420668,0,0,0,0,0,0,0,9110.705078125,Rest
1553274420668,0,0,0,0,0,0,0,9268.4853515625,Rest
1553274420668,0,0,0,0,0,0,0,9091.2587890625,Rest
1553274420668,0,0,0,0,0,0,0,9268.4853515625,Rest
1553274420668,0,0,0,0,0,0,0,9295.3076171875,Rest
1553274420668,0,0,0,0,0,0,0,9295.3076171875,Rest
1553274420668,0,0,0,0,0,0,0,9140.052734375,Rest
1553274420669,0,0,0,0,0,0,0,9140.052734375,Rest
1553274420669,0,0,0,0,0,0,0,9074.673828125,Rest
1553274420669,0,0,0,0,0,0,0,9074.673828125,Rest
1553274420669,0,0,0,0,0,0,0,9242.8037109375,Rest
1553274420669,0,0,0,0,0,0,0,9242.8037109375,Rest
1553274420669,0,0,0,0,0,0,0,9310.6416015625,Rest
1553274420669,0,0,0,0,0,0,0,9310.6416015625,Rest
1553274420705,0,0,0,0,0,0,0,9182.7001953125,Rest
1553274420705,0,0,0,0,0,0,0,9080.3515625,Rest
1553274420705,0,0,0,0,0,0,0,9220.8544921875,Rest
1553274420705,0,0,0,0,0,0,0,9182.7001953125,Rest
1553274420706,0,0,0,0,0,0,0,9182.7001953125,Rest
1553274420706,0,0,0,0,0,0,0,9328.0087890625,Rest
1553274420706,0,0,0,0,0,0,0,9080.3515625,Rest
1553274420706,0,0,0,0,0,0,0,9080.3515625,Rest
1553274420706,0,0,0,0,0,0,0,9222.6650390625,Rest
1553274420706,0,0,0,0,0,0,0,9220.8544921875,Rest
1553274420707,0,0,0,0,0,0,0,9220.8544921875,Rest
1553274420707,0,0,0,0,0,0,0,9083.7490234375,Rest
1553274420707,0,0,0,0,0,0,0,9328.0087890625,Rest
1553274420707,0,0,0,0,0,0,0,9222.6650390625,Rest
1553274420708,0,0,0,0,0,0,0,9328.0087890625,Rest
1553274420708,0,0,0,0,0,0,0,9083.7490234375,Rest
1553274420708,0,0,0,0,0,0,0,9222.6650390625,Rest
1553274420708,0,0,0,0,0,0,0,9190.478515625,Rest
1553274420708,0,0,0,0,0,0,0,9083.7490234375,Rest
1553274420708,0,0,0,0,0,0,0,9190.478515625,Rest
1553274420708,0,0,0,0,0,0,0,9329.9755859375,Rest
1553274420708,0,0,0,0,0,0,0,9329.9755859375,Rest
1553274420708,0,0,0,0,0,0,0,9190.478515625,Rest
1553274420708,0,0,0,0,0,0,0,9258.4501953125,Rest
1553274420709,0,0,0,0,0,0,0,9258.4501953125,Rest
1553274420709,0,0,0,0,0,0,0,9329.9755859375,Rest
1553274420709,0,0,0,0,0,0,0,9095.572265625,Rest
1553274420709,0,0,0,0,0,0,0,9095.572265625,Rest
1553274420709,0,0,0,0,0,0,0,9258.4501953125,Rest
