Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Direction
1553277876582,-5118.75048828125,-13016.2470703125,0,0,0,0,26347.51953125,24989.2265625,Rest
1553277876582,-5118.75048828125,-13016.2470703125,0,0,0,0,26347.51953125,24989.2265625,Rest
1553277876582,-5047.78369140625,-12955.7861328125,0,0,0,0,26405.65625,25025.34765625,Rest
1553277876583,-5124.71826171875,-13140.6572265625,0,0,0,0,26178.384765625,24806.658203125,Rest
1553277876583,-5047.78369140625,-12955.7861328125,0,0,0,0,26405.65625,25025.34765625,Rest
1553277876583,-5124.71826171875,-13140.6572265625,0,0,0,0,26178.384765625,24806.658203125,Rest
1553277876583,-5209.31982421875,-13266.005859375,0,0,0,0,26015.037109375,24685.064453125,Rest
1553277876583,-5209.31982421875,-13266.005859375,0,0,0,0,26015.037109375,24685.064453125,Rest
1553277876583,-5139.29150390625,-13060.8837890625,0,0,0,0,26292.802734375,24941.169921875,Rest
1553277876583,-5139.29150390625,-13060.8837890625,0,0,0,0,26292.802734375,24941.169921875,Rest
1553277876584,-5047.8505859375,-12944.0732421875,0,0,0,0,26420.69921875,25044.7265625,Rest
1553277876584,-5047.8505859375,-12944.0732421875,0,0,0,0,26420.69921875,25044.7265625,Rest
1553277876584,-5106.61328125,-13103.798828125,0,0,0,0,26225.658203125,24850.265625,Rest
1553277876584,-5106.61328125,-13103.798828125,0,0,0,0,26225.658203125,24850.265625,Rest
1553277876584,-5201.3623046875,-13268.3076171875,0,0,0,0,26007.103515625,24673.93359375,Rest
1553277876584,-5201.3623046875,-13268.3076171875,0,0,0,0,26007.103515625,24673.93359375,Rest
1553277876585,-5157.48583984375,-13104.849609375,0,0,0,0,26237.4609375,24894.611328125,Rest
1553277876585,-5157.48583984375,-13104.849609375,0,0,0,0,26237.4609375,24894.611328125,Rest
1553277876585,-5052.6337890625,-12943.7158203125,0,0,0,0,26429.013671875,25057.154296875,Rest
1553277876585,-5052.6337890625,-12943.7158203125,0,0,0,0,26429.013671875,25057.154296875,Rest
1553277876619,-5087.4130859375,-13067.9912109375,0,0,0,0,26273.37890625,24896.66796875,Rest
1553277876619,-5191.169921875,-13262.0498046875,0,0,0,0,26020.423828125,24680.705078125,Rest
1553277876619,-5181.29052734375,-13158.60546875,0,0,0,0,26170.3828125,24832.4296875,Rest
1553277876620,-5058.4453125,-12943.939453125,0,0,0,0,26434.15625,25063.748046875,Rest
1553277876620,-5087.4130859375,-13067.9912109375,0,0,0,0,26273.37890625,24896.66796875,Rest
1553277876620,-5077.2431640625,-13033.32421875,0,0,0,0,26320.2734375,24939.427734375,Rest
1553277876621,-5169.33251953125,-13228.0302734375,0,0,0,0,26064.16796875,24714.345703125,Rest
1553277876621,-5190.32080078125,-13188.556640625,0,0,0,0,26127.51171875,24795.326171875,Rest
1553277876621,-5077.064453125,-12960.345703125,0,0,0,0,26417.392578125,25048.236328125,Rest
