Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Direction
1553811965320,-59345.4453125,-61026.05078125,-187500.015625,-187500.015625,-187500.015625,0,-49062.79296875,-45725.98828125,Rest
1553811965322,-59345.01953125,-61024.86328125,-187500.015625,-187500.015625,-187500.015625,0,-49065.16015625,-45728.76171875,Rest
1553811965324,-59345.19921875,-61027.1875,-187500.015625,-187500.015625,-187500.015625,0,-49064.53515625,-45728.5390625,Rest
1553811965325,-59343.5234375,-61024.59765625,-187500.015625,-187500.015625,-187500.015625,0,-49060.89453125,-45724.94140625,Rest
1553811965326,-59340.34765625,-61020.796875,-187500.015625,-187500.015625,-187500.015625,0,-49058.2109375,-45722.859375,Rest
1553811965328,-59337.8203125,-61019.8359375,-187500.015625,-187500.015625,-187500.015625,0,-49056.3984375,-45720.6015625,Rest
1553811965329,-59340.55078125,-61023.45703125,-187500.015625,-187500.015625,-187500.015625,0,-49058.859375,-45723.17578125,Rest
1553811965330,-59345.46484375,-61027.6796875,-187500.015625,-187500.015625,-187500.015625,0,-49062.61328125,-45725.20703125,Rest
1553811965331,-59347.5,-61031.14453125,-187500.015625,-187500.015625,-187500.015625,0,-49064.22265625,-45726.234375,Rest
1553811965332,-59342.40234375,-61026.2734375,-187500.015625,-187500.015625,-187500.015625,0,-49062.66015625,-45725.72265625,Rest
1553811965355,-59330.04296875,-61013.75390625,-187500.015625,-187500.015625,-187500.015625,0,-49052.0859375,-45716.87109375,Rest
1553811965356,-59336.32421875,-61020.5078125,-187500.015625,-187500.015625,-187500.015625,0,-49057.40625,-45723.890625,Rest
1553811965357,-59334.1796875,-61017.84765625,-187500.015625,-187500.015625,-187500.015625,0,-49053.828125,-45720.04296875,Rest
1553811965358,-59329.28515625,-61015.87890625,-187500.015625,-187500.015625,-187500.015625,0,-49048.28515625,-45713.51953125,Rest
1553811965358,-59330.9375,-61017.69140625,-187500.015625,-187500.015625,-187500.015625,0,-49048.84375,-45714.8828125,Rest
1553811965359,-59334.15625,-61019.07421875,-187500.015625,-187500.015625,-187500.015625,0,-49050.03125,-45715.21484375,Rest
