Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Direction
1553895912198,-19796.91796875,-6453.06005859375,0,0,0,0,-8062.162109375,-2547.182373046875,Rest
1553895912199,-19803.578125,-6456.9716796875,0,0,0,0,-8058.9658203125,-2540.119140625,Rest
1553895912199,-19794.369140625,-6444.65576171875,0,0,0,0,-8010.4404296875,-2483.07763671875,Rest
1553895912199,-19793.384765625,-6443.158203125,0,0,0,0,-8001.7900390625,-2473.98046875,Rest
1553895912199,-19810.037109375,-6461.576171875,0,0,0,0,-8062.1396484375,-2540.990966796875,Rest
1553895912200,-19809.076171875,-6461.9560546875,0,0,0,0,-8065.73828125,-2544.7236328125,Rest
1553895912200,-19806.572265625,-6456.52490234375,0,0,0,0,-8027.53955078125,-2500.1767578125,Rest
1553895912200,-19797.4765625,-6446.935546875,0,0,0,0,-8002.974609375,-2475.299072265625,Rest
1553895912200,-19805.56640625,-6459.31884765625,0,0,0,0,-8055.92626953125,-2535.581787109375,Rest
1553895912200,-19811.4453125,-6466.5830078125,0,0,0,0,-8077.22705078125,-2556.5029296875,Rest
1553895912235,-19801.052734375,-6454.28955078125,0,0,0,0,-8035.11669921875,-2508.06689453125,Rest
1553895912235,-19797.029296875,-6446.06396484375,0,0,0,0,-8002.55029296875,-2474.24853515625,Rest
1553895912236,-19803.712890625,-6455.0048828125,0,0,0,0,-8045.13037109375,-2524.987060546875,Rest
1553895912236,-19808.697265625,-6462.47021484375,0,0,0,0,-8074.3212890625,-2555.00537109375,Rest
1553895912236,-19806.21484375,-6457.7314453125,0,0,0,0,-8045.10791015625,-2520.405029296875,Rest
1553895912236,-19795.8671875,-6446.82421875,0,0,0,0,-8007.244140625,-2480.26123046875,Rest
1553895912237,-19802.03515625,-6455.138671875,0,0,0,0,-8040.3466796875,-2517.72265625,Rest
1553895912237,-19805.72265625,-6462.26904296875,0,0,0,0,-8079.373046875,-2558.73828125,Rest
1553895912237,-19808.94140625,-6463.6103515625,0,0,0,0,-8059.85986328125,-2537.079345703125,Rest
1553895912237,-19800.091796875,-6452.1435546875,0,0,0,0,-8013.3681640625,-2488.106689453125,Rest
1553895912273,-19797.51953125,-6449.349609375,0,0,0,0,-8020.11865234375,-2496.533203125,Rest
1553895912273,-19809.544921875,-6463.02880859375,0,0,0,0,-8070.43212890625,-2551.093994140625,Rest
1553895912273,-19803.5546875,-6456.0107421875,0,0,0,0,-8050.181640625,-2528.406982421875,Rest
1553895912273,-19797.765625,-6446.89111328125,0,0,0,0,-8005.43359375,-2481.021240234375,Rest
1553895912274,-19798.927734375,-6448.67919921875,0,0,0,0,-8008.1826171875,-2486.922119140625,Rest
1553895912274,-19802.548828125,-6458.24560546875,0,0,0,0,-8059.748046875,-2542.9130859375,Rest
1553895912274,-19802.326171875,-6459.1396484375,0,0,0,0,-8054.5849609375,-2533.43603515625,Rest
1553895912274,-19789.83203125,-6446.935546875,0,0,0,0,-8008.763671875,-2480.28369140625,Rest
1553895912275,-19787.595703125,-6444.208984375,0,0,0,0,-7998.10205078125,-2470.225341796875,Rest
1553895912275,-19802.103515625,-6458.603515625,0,0,0,0,-8055.65771484375,-2535.42529296875,Rest
1553895912306,-19806.21484375,-6463.02880859375,0,0,0,0,-8065.4033203125,-2542.264892578125,Rest
1553895912307,-19794.94921875,-6451.09326171875,0,0,0,0,-8023.158203125,-2494.611083984375,Rest
1553895912307,-19788.244140625,-6443.3818359375,0,0,0,0,-7997.31982421875,-2467.498291015625,Rest
1553895912307,-19798.97265625,-6454.3564453125,0,0,0,0,-8047.49951171875,-2524.24951171875,Rest
1553895912307,-19807.19921875,-6462.04541015625,0,0,0,0,-8069.87353515625,-2547.361083984375,Rest
1553895912308,-19794.01171875,-6447.11474609375,0,0,0,0,-8028.09814453125,-2502.613037109375,Rest
1553895912308,-19787.08203125,-6437.72705078125,0,0,0,0,-7994.12353515625,-2468.727783203125,Rest
1553895912309,-19790.591796875,-6444.09716796875,0,0,0,0,-8033.26123046875,-2514.615966796875,Rest
1553895912309,-19797.765625,-6454.22265625,0,0,0,0,-8067.48193359375,-2550.9150390625,Rest
1553895912309,-19785.697265625,-6442.3759765625,0,0,0,0,-8034.2001953125,-2514.66064453125,Rest
1553895912341,-19776.576171875,-6431.78125,0,0,0,0,-7993.9892578125,-2470.09130859375,Rest
1553895912341,-19783.953125,-6438.7998046875,0,0,0,0,-8020.65478515625,-2500.802490234375,Rest
1553895912341,-19798.146484375,-6455.33984375,0,0,0,0,-8070.49951171875,-2554.871337890625,Rest
1553895912342,-19791.931640625,-6447.4052734375,0,0,0,0,-8046.359375,-2526.171630859375,Rest
1553895912342,-19784.66796875,-6437.30224609375,0,0,0,0,-8001.52197265625,-2475.701416015625,Rest
1553895912342,-19786.12109375,-6440.0068359375,0,0,0,0,-8014.2177734375,-2492.64404296875,Rest
1553895912342,-19797.6328125,-6454.26708984375,0,0,0,0,-8066.45361328125,-2549.372802734375,Rest
1553895912342,-19802.37109375,-6456.94921875,0,0,0,0,-8059.2119140625,-2539.761474609375,Rest
